business_id	business_name	business_address	inspection_date	inspection_score	violation_description	risk_category	Current Supervisor Districts
37682	Honey Honey Cafe	599 Post St	2019-09-16	88	Unclean nonfood contact surfaces	Low Risk	3
2437	MANORA'S THAI CUISINE	1600 FOLSOM St	2019-09-16	85	Inadequate dressing rooms or improper storage of personal items	Low Risk	10
5895	Downtown High School	693 VERMONT St	2019-09-16	94	Insufficient hot water or running water	Moderate Risk	9
36205	Anchor & Hope	83 Minna St	2019-09-16	88	Moderate risk food holding temperature	Moderate Risk	10
1813	Cesario	601 Sutter St	2019-09-16	85	Moderate risk food holding temperature	Moderate Risk	3
5866	KING ELEMENTARY SCHOOL	1215 CAROLINA St	2019-09-16	96	Inadequate and inaccessible handwashing facilities	Moderate Risk	9
36205	Anchor & Hope	83 Minna St	2019-09-16	88	Inadequately cleaned or sanitized food contact surfaces	Moderate Risk	10
2437	MANORA'S THAI CUISINE	1600 FOLSOM St	2019-09-16	85	Inadequately cleaned or sanitized food contact surfaces	Moderate Risk	10
37682	Honey Honey Cafe	599 Post St	2019-09-16	88	Moderate risk food holding temperature	Moderate Risk	3
59833	Manhattan Hub Inc	343 Sansome St Suite 140	2019-09-16	89	High risk food holding temperature	High Risk	3
67554	Good Orchard Bakery	4675 Mission St	2019-09-16	76	High risk food holding temperature	High Risk	1
69041	Washington Cafe	826 Washington St	2019-09-16	90	Moderate risk vermin infestation	Moderate Risk	3
89305	Golden Coast Restaurant	1540 Ocean St	2019-09-16	78	Foods not protected from contamination	Moderate Risk	NA
89758	An Chi Inc	4683 Mission St	2019-09-16	82	Unclean or unsanitary food contact surfaces	High Risk	NA
89305	Golden Coast Restaurant	1540 Ocean St	2019-09-16	78	Improper thawing methods	Moderate Risk	NA
86124	Jamba Juice	1300 9th Ave	2019-09-16	98	Permit license or inspection report not posted	Low Risk	NA
67554	Good Orchard Bakery	4675 Mission St	2019-09-16	76	Unclean hands or improper use of gloves	High Risk	1
89305	Golden Coast Restaurant	1540 Ocean St	2019-09-16	78	Inadequate and inaccessible handwashing facilities	Moderate Risk	NA
69041	Washington Cafe	826 Washington St	2019-09-16	90	Improper or defective plumbing	Low Risk	3
67554	Good Orchard Bakery	4675 Mission St	2019-09-16	76	Inadequately cleaned or sanitized food contact surfaces	Moderate Risk	1
65860	Super Duper	721 MARKET St	2019-09-16	87	High risk food holding temperature	High Risk	10
89305	Golden Coast Restaurant	1540 Ocean St	2019-09-16	78	Food safety certificate or food handler card not available	Low Risk	NA
67554	Good Orchard Bakery	4675 Mission St	2019-09-16	76	Unapproved or unmaintained equipment or utensils	Low Risk	1
89305	Golden Coast Restaurant	1540 Ocean St	2019-09-16	78	Unclean or degraded floors walls or ceilings	Low Risk	NA
85936	Laurel Court	950 Mason St	2019-09-16	96	Foods not protected from contamination	Moderate Risk	NA
65860	Super Duper	721 MARKET St	2019-09-16	87	Unclean or degraded floors walls or ceilings	Low Risk	10
69041	Washington Cafe	826 Washington St	2019-09-16	90	Inadequate ventilation or lighting	Low Risk	3
69041	Washington Cafe	826 Washington St	2019-09-16	90	Unapproved or unmaintained equipment or utensils	Low Risk	3
65860	Super Duper	721 MARKET St	2019-09-16	87	Inadequately cleaned or sanitized food contact surfaces	Moderate Risk	10
89758	An Chi Inc	4683 Mission St	2019-09-16	82	High risk food holding temperature	High Risk	NA
89305	Golden Coast Restaurant	1540 Ocean St	2019-09-16	78	Improper storage of equipment utensils or linens	Low Risk	NA
67554	Good Orchard Bakery	4675 Mission St	2019-09-16	76	Moderate risk vermin infestation	Moderate Risk	1
89305	Golden Coast Restaurant	1540 Ocean St	2019-09-16	78	No person in charge of food facility	Low Risk	NA
89758	An Chi Inc	4683 Mission St	2019-09-16	82	Employee eating or smoking	Moderate Risk	NA
89305	Golden Coast Restaurant	1540 Ocean St	2019-09-16	78	Wiping cloths not clean or properly stored or inadequate sanitizer	Low Risk	NA
5959	ST. JOHN'S SNACK BAR	925 CHENERY St	2019-09-16	100	NA	NA	5
5860	June Jordan	325 La Grande Ave	2019-09-16	100	NA	NA	1
85935	Fairmont San Francisco	950 Mason St	2019-09-16	100	NA	NA	NA
5815	ALVARADO ELEMENTARY SCHOOL	625  DOUGLASS St	2019-09-16	100	NA	NA	5
5823	WEBSTER ELEMENTARY SCHOOL	465 MISSOURI St	2019-09-16	100	NA	NA	9
5834	Presidio Middle School	450 30th Ave	2019-09-16	100	NA	NA	4
5898	MONROE ELEMENTARY SCHOOL	260 MADRID St	2019-09-16	100	NA	NA	1
85682	Bon Appetit Management Co	555 Market St 6th Floor	2019-09-16	100	NA	NA	NA
85933	Fairmont San Francisco	950 Mason St	2019-09-16	100	NA	NA	NA
5813	LICK MIDDLE SCHOOL	1220 Noe St	2019-09-16	100	NA	NA	5
639	Swan Oyster Depot	1517 Polk St	2019-09-17	94	Noncompliance with shell fish tags or display	Moderate Risk	3
302	MOULIN ROUGE	887 GEARY St	2019-09-17	96	Wiping cloths not clean or properly stored or inadequate sanitizer	Low Risk	10
3120	Cioppino's	400 Jefferson St	2019-09-17	85	Inadequate and inaccessible handwashing facilities	Moderate Risk	6
3120	Cioppino's	400 Jefferson St	2019-09-17	85	Moderate risk vermin infestation	Moderate Risk	6
1231	Yamo Restaurant	3406 18th St	2019-09-17	83	Permit license or inspection report not posted	Low Risk	2
8750	Kokoro Assisted Living	1881 Bush Street	2019-09-17	89	Improper storage of equipment utensils or linens	Low Risk	11
1231	Yamo Restaurant	3406 18th St	2019-09-17	83	High risk food holding temperature	High Risk	2
5868	LONGFELLOW ELEMENTARY SCHOOL	755 MORSE St	2019-09-17	93	No hot water or running water	High Risk	1
8750	Kokoro Assisted Living	1881 Bush Street	2019-09-17	89	Unclean or degraded floors walls or ceilings	Low Risk	11
3630	MAD DOG IN THE FOG	530 HAIGHT St	2019-09-17	92	Moderate risk vermin infestation	Moderate Risk	11
2110	A La Turca	869 Geary St	2019-09-17	92	Wiping cloths not clean or properly stored or inadequate sanitizer	Low Risk	10
1231	Yamo Restaurant	3406 18th St	2019-09-17	83	Inadequately cleaned or sanitized food contact surfaces	Moderate Risk	2
3120	Cioppino's	400 Jefferson St	2019-09-17	85	Improper cooling methods	High Risk	6
2110	A La Turca	869 Geary St	2019-09-17	92	Unapproved or unmaintained equipment or utensils	Low Risk	10
3630	MAD DOG IN THE FOG	530 HAIGHT St	2019-09-17	92	Foods not protected from contamination	Moderate Risk	11
63413	Mymy	1500 California St	2019-09-17	96	Foods not protected from contamination	Moderate Risk	3
639	Swan Oyster Depot	1517 Polk St	2019-09-17	94	Food safety certificate or food handler card not available	Low Risk	3
2110	A La Turca	869 Geary St	2019-09-17	92	Low risk vermin infestation	Low Risk	10
2110	A La Turca	869 Geary St	2019-09-17	92	Improper food storage	Low Risk	10
1231	Yamo Restaurant	3406 18th St	2019-09-17	83	Inadequate food safety knowledge or lack of certified food safety manager	Moderate Risk	2
8750	Kokoro Assisted Living	1881 Bush Street	2019-09-17	89	Unclean or unsanitary food contact surfaces	High Risk	11
302	MOULIN ROUGE	887 GEARY St	2019-09-17	96	Unapproved or unmaintained equipment or utensils	Low Risk	10
82413	Farmhouse Kitchen Thai Cuisine	710 Florida St	2019-09-17	72	Inadequate and inaccessible handwashing facilities	Moderate Risk	NA
90460	Mestiza Taqueria	595 Bryant St.	2019-09-17	88	Moderate risk food holding temperature	Moderate Risk	NA
76033	Vietnamese Noodle House	2511 Noriega St	2019-09-17	80	Unclean or degraded floors walls or ceilings	Low Risk	NA
77564	New Cheung Hing Restaurant LLC.	2339 Noriega St	2019-09-17	78	High risk vermin infestation	High Risk	NA
90067	Atlas Tap Room	606 Mission St	2019-09-17	89	Moderate risk vermin infestation	Moderate Risk	NA
70142	Rosa Mexicano	1 market Plaza	2019-09-17	87	Inadequate procedures or records for time as a public health control	Moderate Risk	NA
70142	Rosa Mexicano	1 market Plaza	2019-09-17	87	Low risk vermin infestation	Low Risk	NA
89803	Ushio Ramen	3128 16th St	2019-09-17	88	Unclean nonfood contact surfaces	Low Risk	NA
82413	Farmhouse Kitchen Thai Cuisine	710 Florida St	2019-09-17	72	Moderate risk food holding temperature	Moderate Risk	NA
85925	New Heng Fung Inc	2444 Noriega St	2019-09-17	72	Inadequate and inaccessible handwashing facilities	Moderate Risk	NA
65873	Capurro's	498 Jefferson St	2019-09-17	86	Inadequate and inaccessible handwashing facilities	Moderate Risk	6
77564	New Cheung Hing Restaurant LLC.	2339 Noriega St	2019-09-17	78	Unclean or degraded floors walls or ceilings	Low Risk	NA
85925	New Heng Fung Inc	2444 Noriega St	2019-09-17	72	Unclean or degraded floors walls or ceilings	Low Risk	NA
76033	Vietnamese Noodle House	2511 Noriega St	2019-09-17	80	Unapproved or unmaintained equipment or utensils	Low Risk	NA
77564	New Cheung Hing Restaurant LLC.	2339 Noriega St	2019-09-17	78	Unclean or unsanitary food contact surfaces	High Risk	NA
85925	New Heng Fung Inc	2444 Noriega St	2019-09-17	72	Unapproved or unmaintained equipment or utensils	Low Risk	NA
90460	Mestiza Taqueria	595 Bryant St.	2019-09-17	88	Inadequately cleaned or sanitized food contact surfaces	Moderate Risk	NA
82413	Farmhouse Kitchen Thai Cuisine	710 Florida St	2019-09-17	72	High risk vermin infestation	High Risk	NA
90652	Kitava	2011 Mission St	2019-09-17	88	Unclean nonfood contact surfaces	Low Risk	NA
89803	Ushio Ramen	3128 16th St	2019-09-17	88	Unapproved or unmaintained equipment or utensils	Low Risk	NA
90460	Mestiza Taqueria	595 Bryant St.	2019-09-17	88	Low risk vermin infestation	Low Risk	NA
65873	Capurro's	498 Jefferson St	2019-09-17	86	Inadequately cleaned or sanitized food contact surfaces	Moderate Risk	6
76033	Vietnamese Noodle House	2511 Noriega St	2019-09-17	80	Foods not protected from contamination	Moderate Risk	NA
90652	Kitava	2011 Mission St	2019-09-17	88	Moderate risk food holding temperature	Moderate Risk	NA
65873	Capurro's	498 Jefferson St	2019-09-17	86	Low risk vermin infestation	Low Risk	6
76033	Vietnamese Noodle House	2511 Noriega St	2019-09-17	80	Improper thawing methods	Moderate Risk	NA
85925	New Heng Fung Inc	2444 Noriega St	2019-09-17	72	Food in poor condition	Moderate Risk	NA
85925	New Heng Fung Inc	2444 Noriega St	2019-09-17	72	Inadequately cleaned or sanitized food contact surfaces	Moderate Risk	NA
82413	Farmhouse Kitchen Thai Cuisine	710 Florida St	2019-09-17	72	Inadequately cleaned or sanitized food contact surfaces	Moderate Risk	NA
90652	Kitava	2011 Mission St	2019-09-17	88	Wiping cloths not clean or properly stored or inadequate sanitizer	Low Risk	NA
76033	Vietnamese Noodle House	2511 Noriega St	2019-09-17	80	Inadequate and inaccessible handwashing facilities	Moderate Risk	NA
89803	Ushio Ramen	3128 16th St	2019-09-17	88	Inadequate and inaccessible handwashing facilities	Moderate Risk	NA
90460	Mestiza Taqueria	595 Bryant St.	2019-09-17	88	Unclean or degraded floors walls or ceilings	Low Risk	NA
77564	New Cheung Hing Restaurant LLC.	2339 Noriega St	2019-09-17	78	Unapproved or unmaintained equipment or utensils	Low Risk	NA
85925	New Heng Fung Inc	2444 Noriega St	2019-09-17	72	Improper thawing methods	Moderate Risk	NA
69081	The Roxie Theater	3117 16th St	2019-09-17	96	Moderate risk vermin infestation	Moderate Risk	5
65873	Capurro's	498 Jefferson St	2019-09-17	86	Moderate risk food holding temperature	Moderate Risk	6
76033	Vietnamese Noodle House	2511 Noriega St	2019-09-17	80	Inadequately cleaned or sanitized food contact surfaces	Moderate Risk	NA
90652	Kitava	2011 Mission St	2019-09-17	88	Inadequate food safety knowledge or lack of certified food safety manager	Moderate Risk	NA
90067	Atlas Tap Room	606 Mission St	2019-09-17	89	High risk food holding temperature	High Risk	NA
82413	Farmhouse Kitchen Thai Cuisine	710 Florida St	2019-09-17	72	Improper cooling methods	High Risk	NA
85925	New Heng Fung Inc	2444 Noriega St	2019-09-17	72	Foods not protected from contamination	Moderate Risk	NA
70142	Rosa Mexicano	1 market Plaza	2019-09-17	87	Improper cooling methods	High Risk	NA
89803	Ushio Ramen	3128 16th St	2019-09-17	88	Inadequately cleaned or sanitized food contact surfaces	Moderate Risk	NA
82413	Farmhouse Kitchen Thai Cuisine	710 Florida St	2019-09-17	72	Unclean nonfood contact surfaces	Low Risk	NA
85925	New Heng Fung Inc	2444 Noriega St	2019-09-17	72	Moderate risk vermin infestation	Moderate Risk	NA
77564	New Cheung Hing Restaurant LLC.	2339 Noriega St	2019-09-17	78	Inadequate and inaccessible handwashing facilities	Moderate Risk	NA
95375	Back Room	4601 Geary Blvd	2019-09-17	89	Wiping cloths not clean or properly stored or inadequate sanitizer	Low Risk	NA
86409	SFSU - The Bricks	800 Font Blvd	2019-09-17	100	NA	NA	NA
5892	MISSION HIGH SCHOOL	3750 18th St	2019-09-17	100	NA	NA	5
5955	SF CHRISTIAN DAY SCHOOL	25 WHITTIER St	2019-09-17	100	NA	NA	1
95375	Back Room	4601 Geary Blvd	2019-09-17	89	High risk food holding temperature	High Risk	NA
95375	Back Room	4601 Geary Blvd	2019-09-17	89	Unapproved or unmaintained equipment or utensils	Low Risk	NA
98309	Wicked Star	601 Mission Bay Blvd N	2019-09-17	96	Moderate risk food holding temperature	Moderate Risk	NA
5272	PAN-O-RAMA	500 FLORIDA St	2019-09-17	100	NA	NA	2
5877	CLAIRE LILIENTHAL SCHOOL-MADISON CA	3950 SACRAMENTO St	2019-09-18	98	Unapproved or unmaintained equipment or utensils	Low Risk	6
2667	ARIAKE	5041 Geary Blvd	2019-09-18	92	Unapproved or unmaintained equipment or utensils	Low Risk	4
1366	CAFE LA TAZA	2475A MISSION	2019-09-18	72	Moderate risk vermin infestation	Moderate Risk	2
1712	SEA BREEZE CAFE	3940 JUDAH St	2019-09-18	87	Improper or defective plumbing	Low Risk	7
18825	Fresca Restaurant	3945 24th St	2019-09-18	85	Unclean or degraded floors walls or ceilings	Low Risk	5
7641	OTHER AVENUES FOOD STORE	3930 JUDAH St	2019-09-18	96	Low risk vermin infestation	Low Risk	7
18825	Fresca Restaurant	3945 24th St	2019-09-18	85	Wiping cloths not clean or properly stored or inadequate sanitizer	Low Risk	5
2667	ARIAKE	5041 Geary Blvd	2019-09-18	92	Moderate risk food holding temperature	Moderate Risk	4
1366	CAFE LA TAZA	2475A MISSION	2019-09-18	72	Unclean or degraded floors walls or ceilings	Low Risk	2
3677	Mollie Stone's Tower Market	635 Portola Drive	2019-09-18	90	Unapproved or unmaintained equipment or utensils	Low Risk	8
551	Gordo Taqueria #1	2252 Clement St	2019-09-18	94	Inadequately cleaned or sanitized food contact surfaces	Moderate Risk	4
1768	Subway Sandwiches	1199 Sutter St	2019-09-18	93	No hot water or running water	High Risk	3
7641	OTHER AVENUES FOOD STORE	3930 JUDAH St	2019-09-18	96	Improper food storage	Low Risk	7
39513	Domo	511 Laguna St	2019-09-18	87	Improper thawing methods	Moderate Risk	11
3677	Mollie Stone's Tower Market	635 Portola Drive	2019-09-18	90	Moderate risk food holding temperature	Moderate Risk	8
1366	CAFE LA TAZA	2475A MISSION	2019-09-18	72	Unclean or unsanitary food contact surfaces	High Risk	2
2667	ARIAKE	5041 Geary Blvd	2019-09-18	92	Wiping cloths not clean or properly stored or inadequate sanitizer	Low Risk	4
3677	Mollie Stone's Tower Market	635 Portola Drive	2019-09-18	90	Unclean or degraded floors walls or ceilings	Low Risk	8
18825	Fresca Restaurant	3945 24th St	2019-09-18	85	Moderate risk vermin infestation	Moderate Risk	5
551	Gordo Taqueria #1	2252 Clement St	2019-09-18	94	Unapproved or unmaintained equipment or utensils	Low Risk	4
1366	CAFE LA TAZA	2475A MISSION	2019-09-18	72	High risk food holding temperature	High Risk	2
1712	SEA BREEZE CAFE	3940 JUDAH St	2019-09-18	87	Food safety certificate or food handler card not available	Low Risk	7
39513	Domo	511 Laguna St	2019-09-18	87	Improper food storage	Low Risk	11
1712	SEA BREEZE CAFE	3940 JUDAH St	2019-09-18	87	High risk vermin infestation	High Risk	7
1366	CAFE LA TAZA	2475A MISSION	2019-09-18	72	Unapproved or unmaintained equipment or utensils	Low Risk	2
3677	Mollie Stone's Tower Market	635 Portola Drive	2019-09-18	90	Unclean nonfood contact surfaces	Low Risk	8
18825	Fresca Restaurant	3945 24th St	2019-09-18	85	Improper cooling methods	High Risk	5
1712	SEA BREEZE CAFE	3940 JUDAH St	2019-09-18	87	Unclean or degraded floors walls or ceilings	Low Risk	7
1366	CAFE LA TAZA	2475A MISSION	2019-09-18	72	Improper food storage	Low Risk	2
39513	Domo	511 Laguna St	2019-09-18	87	Unclean hands or improper use of gloves	High Risk	11
1366	CAFE LA TAZA	2475A MISSION	2019-09-18	72	Inadequate and inaccessible handwashing facilities	Moderate Risk	2
81956	SF Noriega New Century Seafood	2427 noriega St	2019-09-18	90	Low risk vermin infestation	Low Risk	NA
91300	Zzan	643 Post St	2019-09-18	90	Unapproved or unmaintained equipment or utensils	Low Risk	NA
91300	Zzan	643 Post St	2019-09-18	90	Inadequate warewashing facilities or equipment	Low Risk	NA
93619	Altovino	1358 Mason St	2019-09-18	90	Low risk vermin infestation	Low Risk	NA
79329	Nespresso Boutique	845 Market St	2019-09-18	98	Permit license or inspection report not posted	Low Risk	NA
81956	SF Noriega New Century Seafood	2427 noriega St	2019-09-18	90	Foods not protected from contamination	Moderate Risk	NA
93619	Altovino	1358 Mason St	2019-09-18	90	Inadequate and inaccessible handwashing facilities	Moderate Risk	NA
93619	Altovino	1358 Mason St	2019-09-18	90	Moderate risk food holding temperature	Moderate Risk	NA
91300	Zzan	643 Post St	2019-09-18	90	Inadequate and inaccessible handwashing facilities	Moderate Risk	NA
81956	SF Noriega New Century Seafood	2427 noriega St	2019-09-18	90	Inadequate and inaccessible handwashing facilities	Moderate Risk	NA
91300	Zzan	643 Post St	2019-09-18	90	Low risk vermin infestation	Low Risk	NA
77185	The Ramp	855 Terry Francois Blvd	2019-09-18	93	High risk food holding temperature	High Risk	NA
99045	THE BAGEL BAKERY CAFE	5351 GEARY BLVD	2019-09-18	88	Inadequate food safety knowledge or lack of certified food safety manager	Moderate Risk	NA
100642	Haley Mc Nicolls Celtic-American Eatery	699 5th St	2019-09-18	90	Permit license or inspection report not posted	Low Risk	NA
101673	UM.MA	1220 09TH AVE	2019-09-18	87	Unclean or degraded floors walls or ceilings	Low Risk	NA
85937	Tonga Room & Hurricane Bar	950 Mason St	2019-09-18	100	NA	NA	NA
5808	BALBOA HIGH SCHOOL	1000 CAYUGA Ave	2019-09-18	100	NA	NA	1
97295	HAPPY DONUTS	3801 24th St	2019-09-18	90	Moderate risk food holding temperature	Moderate Risk	NA
100642	Haley Mc Nicolls Celtic-American Eatery	699 5th St	2019-09-18	90	Moderate risk food holding temperature	Moderate Risk	NA
99045	THE BAGEL BAKERY CAFE	5351 GEARY BLVD	2019-09-18	88	Inadequate and inaccessible handwashing facilities	Moderate Risk	NA
101673	UM.MA	1220 09TH AVE	2019-09-18	87	Low risk vermin infestation	Low Risk	NA
99045	THE BAGEL BAKERY CAFE	5351 GEARY BLVD	2019-09-18	88	Inadequate warewashing facilities or equipment	Low Risk	NA
