UniqueID	Location Id	Business Account Number	Ownership Name	DBA Name	Street Address	City	State	Source Zipcode	Business Start Date	Business End Date	Location Start Date	Location End Date	Administratively Closed	Mail Address	Mail City	Mail Zipcode	Mail State	NAICS Code	NAICS Code Description	NAICS Code Descriptions List	Parking Tax	Transient Occupancy Tax	LIC Code	LIC Code Description	LIC Code Descriptions List	Supervisor District	Neighborhoods - Analysis Boundaries	Business Corridor	Business Location	data_as_of	data_loaded_at
1241464-12-191-1066246	1241464-12-191	1066246	Gambinos Deli Inc	Gambinos Deli Inc	799 Battery St	San Francisco	CA	94111	02/27/2017		12/30/2019			1 Embarcadero Ctr	San Francisco	94111	CA	7220-7229	Food Services	Food Services	false	false	H24	RESTAURANT - UNDER 1,000 SQFT	RESTAURANT - UNDER 1,000 SQFT	3	Financial District/South Beach		POINT (-122.4016425 37.798308)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1197962-08-181-1084450	1197962-08-181	1084450	Let's Go 5	Hi Tea	2591 San Bruno Ave	San Francisco	CA	94134	02/02/2018		08/01/2018			2591 San Bruno Ave	San Francisco	94134	CA	7220-7229	Food Services	Food Services	false	false	H24	RESTAURANT - UNDER 1,000 SQFT	RESTAURANT - UNDER 1,000 SQFT	9	Portola	San Bruno Ave	POINT (-122.4039105 37.729089)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1131300-12-161-1063013	1131300-12-161	1063013	Me Beque Inc	Beque	1581 Webster St 145	San Francisco	CA	94115	12/29/2016		12/29/2016			1581 Webster St 145 Ste	San Francisco	94115	CA	7220-7229	Food Services	Food Services	false	false	D04 H26	Multiple	PLACES OF PUBLIC ASSEMBLY & OPEN-AIR ASSEMBLY; RESTAURANT - OVER 2,000 SQFT	5	Japantown		POINT (-122.43145 37.78517)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1128842-12-161-1061853	1128842-12-161	1061853	Gail Neer	Gail Neer Events	2650 Ulloa St	San Francisco	CA	94116	11/30/2016	06/30/2021	11/30/2016	06/30/2021	***Administratively Closed					7220-7229	Food Services	Food Services	false	false				4	Sunset/Parkside		POINT (-122.485059 37.741014)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1202168-10-181-1093478	1202168-10-181	1093478	Xiu Y Li & Yue Ning Liu	Pho 335	335 Noe St	San Francisco	CA	94114	10/04/2018	08/14/2019	10/04/2018	08/14/2019						7220-7229	Food Services	Food Services	false	false				8	Castro/Upper Market		POINT (-122.4327285 37.763559)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1188574-05-181-1087787	1188574-05-181	1087787	Sabine Wustmann	Laguna Garden Bakery	705 Virginia St	Vallejo	CA	94590	05/14/2018	04/30/2020	05/14/2018	05/14/2018						7220-7229	Food Services	Food Services	false	false							POINT (-122.251204961 38.101850994)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1256856-07-201-1116245	1256856-07-201	1116245	Flywheel Coffee Inc.	Flywheel Coffee Roasters	672 Stanyan St	San Francisco	CA	94117	05/31/2016	05/31/2016	05/31/2016	05/31/2016						7220-7229	Food Services	Food Services	false	false				5	Haight Ashbury		POINT (-122.4533385 37.769715)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1156516-08-171-1074182	1156516-08-171	1074182	El Sherifi Camal	Le Chocophile	412 Jones	San Francisco	CA	94102	08/01/2017	02/28/2020	08/01/2017	08/02/2017						7220-7229	Food Services	Food Services	false	false				5	Tenderloin		POINT (-122.412804798 37.785095796)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1194508-07-181-1089964	1194508-07-181	1089964	Bouchaib Bourdoud	Crepes A La Carte/Golden Waffle	1105 Bush St 303	San Francisco	CA	94109	07/09/2018		07/09/2018			1105 Bush St 303 Apt	San Francisco	94109	CA	7220-7229	Food Services	Food Services	false	false				3	Nob Hill		POINT (-122.4155925 37.789101)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1208393-12-181-1096272	1208393-12-181	1096272	Yu's Cafe	Yu's Cafe	57 Walter U Lum Pl	San Francisco	CA	94108	12/28/2018	12/28/2018	12/28/2018	12/28/2018						7220-7229	Food Services	Food Services	false	false				3	Chinatown	Chinatown	POINT (-122.405913 37.795014)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1201347-09-181-1032467	1201347-09-181	1032467	Anja Lee Catering	Anja Lee Catering	613 York St	San Francisco	CA	94110	05/01/2016	06/30/2021	01/01/2018	06/30/2021						7220-7229	Food Services	Food Services	false	false				9	Mission		POINT (-122.40882 37.761453)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1191605-06-181-1083607	1191605-06-181	1083607	Purva Kitchen LLC	Chaha	103 Horne Ave	San Francisco	CA	94124	02/01/2018	12/31/2018	06/11/2018	12/31/2018						7220-7229	Food Services	Food Services	false	false				10	Bayview Hunters Point		POINT (-122.3656245 37.726596)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1203654-10-181-1094162	1203654-10-181	1094162	Van Ness Enterprises LLC	Van Ness Enterprises LLC	1104 Sutter St	San Francisco	CA	94109	08/28/2018		08/28/2018			1104 Sutter St	San Francisco	94109	CA	7220-7229	Food Services	Food Services	false	false				3	Nob Hill		POINT (-122.4187515 37.788201)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1316441-10-221-1139743	1316441-10-221	1139743	Terrence Ridge	Terrence Ridge	542 Alemany Blvd	San Francisco	CA	94110	03/31/2018		03/31/2018			542 Alemany Blvd	San Francisco	94110	CA	7220-7229	Food Services	Food Services	false	false				9	Bernal Heights		POINT (-122.416632 37.732779)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1227129-07-191-1103922	1227129-07-191	1103922	Ramzi Abushaer	Big Belly Deli	3848 Judah St Bldg	San Francisco	CA	94122	07/05/2019	07/05/2019	07/05/2019	07/05/2019						7220-7229	Food Services	Food Services	false	false				4	Sunset/Parkside		POINT (-122.5035225 37.760679)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1254633-06-201-1074646	1254633-06-201	1074646	Obour Foods, LLC	Obour Foods, LLC	1994 37th Ave	San Francisco	CA	94122	08/11/2017		06/29/2020			1566 Carroll Ave	San Francisco	94124	CA	7220-7229	Food Services	Food Services	false	false	H34	PUSHCARTS (RETAIL FOOD VEHICLE)	PUSHCARTS (RETAIL FOOD VEHICLE)	4	Sunset/Parkside		POINT (-122.495489505 37.749823358)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1167045-11-171-1078914	1167045-11-171	1078914	Bella Vida Mobile Tea Parties	Bella Vida Mobile Tea Parties	368 Hazelwood Avenue	San Francisco	CA	94127	11/13/2017	06/30/2021	11/13/2017	06/30/2021	***Administratively Closed					7220-7229	Food Services	Food Services	false	false				7	West of Twin Peaks		POINT (-122.456106 37.73385)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1201891-10-181-1088891	1201891-10-181	1088891	Lod Ballpark Buffet LLC	Lefty's Ballpark Buffet	145 Jefferson St Ste 400	San Francisco	CA	94133	06/10/2018		09/15/2018	09/15/2018		0000 Undeliverable Mail	San Francisco	99999	CA	7220-7229	Food Services	Food Services	false	false				3	North Beach		POINT (-122.4146565 37.808064)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1280156-06-211-1101041	1280156-06-211	1101041	Grace Foods U.S.A., Inc	Mochill Mochi Donut	3251 20th Ave Ste 159	San Francisco	CA	94132	11/21/2018		06/16/2021			17192 Murphy Ave Unit 15658	Irvine	92623	CA	7220-7229	Food Services	Food Services	false	false	H88	RETAIL BAKERIES WITH FOOD PREP	RETAIL BAKERIES WITH FOOD PREP	7	Lakeshore		POINT (-122.4768375 37.728477)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1268067-01-211-1105543	1268067-01-211	1105543	Treats By The Bay LLC	Treats By The Bay LLC	2029 Market St	San Francisco	CA	94114	08/16/2019		01/25/2021	04/22/2022		1100 Sullivan Ave 527 Unit	Daly City	94017	CA	7220-7229	Food Services	Food Services	false	false				8	Castro/Upper Market	Market/Castro	POINT (-122.427576 37.768338)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1061184-04-161-1030038	1061184-04-161	1030038	Lum's Cafe	Lum's Cafe	1737 Post St	San Francisco	CA	94115	03/18/2016	06/02/2016	04/01/2016	06/02/2016						7220-7229	Food Services	Food Services	false	false				5	Japantown	Japantown	POINT (-122.430564 37.785168)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1222146-05-191-1083643	1222146-05-191	1083643	Eggxotic Inc	Honey Bar	3251 20th Ave Ste 156	San Francisco	CA	94132	02/06/2018		05/01/2019			1826 46th Ave	San Francisco	94122	CA	7220-7229	Food Services	Food Services	false	false	H28	TAKE-OUT ESTABLISHMENT	TAKE-OUT ESTABLISHMENT	7	Lakeshore		POINT (-122.4768375 37.728477)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1264697-12-201-1093523	1264697-12-201	1093523	Saltwater Bakeshop LLC	Saltwater Bakeshop	400 Clement St	San Francisco	CA	94118	10/05/2018		12/01/2020	01/01/2021		1875 Pacific Ave Apt 303	San Francisco	94109	CA	7220-7229	Food Services	Food Services	false	false				1	Inner Richmond		POINT (-122.463603 37.783242)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1206370-11-181-1095331	1206370-11-181	1095331	The Himalayan Momo Inc	The Himalayan Momo	948 Clay St	Oakland	CA	94607	11/27/2018	05/30/2019	11/27/2018	12/03/2018						7220-7229	Food Services	Food Services	false	false							POINT (-122.274838994 37.801934009)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1194108-07-181-1088962	1194108-07-181	1088962	K-Asian Kitchen, LLC	The Store On The Corner	121 New Montgomery St	San Francisco	CA	94105	05/30/2018	03/17/2020	05/30/2018	03/17/2020						7220-7229	Food Services	Food Services	false	false				6	Financial District/South Beach		POINT (-122.399973 37.787256)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1128782-11-161-1061824	1128782-11-161	1061824	Qia Sr San Francisco Operating LLC	Vitrine	125 3rd St	San Francisco	CA	94103	11/30/2016	02/28/2017	11/30/2016	02/28/2017						7220-7229	Food Services	Food Services	false	false				6	Financial District/South Beach		POINT (-122.401467 37.786041)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1202319-10-181-1093433	1202319-10-181	1093433	Myo Thant	Tasty Retaurant	5530 Geary Blvd	San Francisco	CA	94121	10/03/2018		10/06/2018	10/15/2018		5530 Geary Blvd	San Francisco	94121	CA	7220-7229	Food Services	Food Services	false	false				1	Outer Richmond	Geary Boulevard	POINT (-122.478921 37.780704)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1232086-08-191-1105915	1232086-08-191	1105915	Kyle Young	Doordash	3518 Judah St	San Francisco	CA	94132	02/17/2016	04/01/2016	02/17/2016	04/01/2016						7220-7229	Food Services	Food Services	false	false				4	Sunset/Parkside		POINT (-122.499922012 37.760875005)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1168004-11-171-1079402	1168004-11-171	1079402	Tayfun Codar/ Gyro Stop	Gyro Stop	1100 Richards Blvd	Sacramento	CA	95811	11/20/2017	11/20/2017	11/20/2017	01/01/2019						7220-7229	Food Services	Food Services	false	false							POINT (-121.485373518 38.594244094)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1060312-03-161-1029604	1060312-03-161	1029604	Poke Bowls Inc	Poke Bowl	1250 Ocean Ave	San Francisco	CA	94112	03/29/2016		03/29/2016			254 Thrift St	San Francisco	94112	CA	7220-7229	Food Services	Food Services	false	false	H25	RESTAURANT 1,000 - 2,000 SQFT	RESTAURANT 1,000 - 2,000 SQFT	7	West of Twin Peaks	Ocean Ave	POINT (-122.455008 37.723977)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1209637-01-191-1096820	1209637-01-191	1096820	Nicole Talbott	Nicole Talbott	1263 16th Ave Apt 4	San Francisco	CA	94122	01/04/2019	01/31/2019	01/04/2019	01/31/2019						7220-7229	Food Services	Food Services	false	false				7	Inner Sunset		POINT (-122.474304 37.764387)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1221800-05-191-1101944	1221800-05-191	1101944	Wealthy Health	Wealthy Health	1100 Ocean Ave Apt 311	San Francisco	CA	94112	05/15/2019	05/15/2019	05/15/2019	05/15/2019						7220-7229	Food Services	Food Services	false	false				7	West of Twin Peaks	Ocean Ave	POINT (-122.453595 37.723509)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1124315-10-161-1059772	1124315-10-161	1059772	The Fudbox LLC	The Fudbox	2565 3rd St Ste 307	San Francisco	CA	94107	10/16/2016	06/30/2021	10/16/2016	06/30/2021	***Administratively Closed					7220-7229	Food Services	Food Services	false	false				10	Potrero Hill		POINT (-122.3879895 37.756953)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1230645-08-191-1105372	1230645-08-191	1105372	3688 Inc	The Pots	2652 Judah St	San Francisco	CA	94122	08/01/2019	05/10/2022	08/01/2019	08/19/2019						7220-7229	Food Services	Food Services	false	false				4	Sunset/Parkside		POINT (-122.490729 37.7613)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1239364-11-191-1108937	1239364-11-191	1108937	Pasturemap Inc	Kinship Foods	2948 Folsom St	San Francisco	CA	94110	11/26/2019	06/01/2020	11/26/2019	04/02/2020						7220-7229	Food Services	Food Services	false	false				9	Mission		POINT (-122.414211 37.750176)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1377304-01-251-1100765	1377304-01-251	1100765	Bobs LLC	1720 Polk - Commercial Building	1720 Polk St	San Francisco	CA	94109	04/15/2019		12/17/2021			601 Baker St	San Francisco	94117	CA	7220-7229	Food Services	Food Services	false	false				3	Russian Hill	Middle Polk	POINT (-122.4209925 37.792746)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1232035-08-191-1105889	1232035-08-191	1105889	Arrm LLC	Cream Mission	3106 16th St	San Francisco	CA	94103	08/24/2019	12/29/2023	08/24/2019	12/29/2023						7220-7229	Food Services	Food Services	false	false	H24	RESTAURANT - UNDER 1,000 SQFT	RESTAURANT - UNDER 1,000 SQFT	9	Mission		POINT (-122.422248 37.765143)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1142443-04-171-1064223	1142443-04-171	1064223	Sunset29 Bbq, LLC	Sunset29 Bbq	103 Horne Ave	San Francisco	CA	94124	01/04/2017		01/04/2017			2447 40th Ave	San Francisco	94116	CA	7220-7229	Food Services	Food Services	false	false	H74	CATERER	CATERER	10	Bayview Hunters Point		POINT (-122.3656245 37.726596)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1153767-07-171-1057812	1153767-07-171	1057812	Nealon Barbara	Meitheal	2501 Phelps St	San Francisco	CA	94124	09/21/2016	12/16/2017	05/04/2017	12/16/2017						7220-7229	Food Services	Food Services	false	false				10	Bayview Hunters Point		POINT (-122.400315 37.72962)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1186909-05-181-1087156	1186909-05-181	1087156	Jin Yao Huang	Yoshi	660 E Gish Rd	San Jose	CA	95112	05/02/2018	04/01/2020	05/02/2018	04/01/2020						7220-7229	Food Services	Food Services	false	false							POINT (-121.896785992 37.36901001)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1164516-10-171-1077701	1164516-10-171	1077701	Sushi View	Goeman	1524 Irving St	San Francisco	CA	94122	10/20/2017		10/20/2017	10/20/2017		1524 Irving St	San Francisco	94122	CA	7220-7229	Food Services	Food Services	false	false				7	Inner Sunset		POINT (-122.474394 37.763937)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1148359-05-171-1071007	1148359-05-171	1071007	Bay Area Dots, LLC	Bay Area Dots	900 Beach St	San Francisco	CA	94109	05/30/2017	10/15/2018	05/30/2017	10/15/2018						7220-7229	Food Services	Food Services	false	false	H76	MOBILE FOOD FACILITY 2	MOBILE FOOD FACILITY 2	2	Russian Hill		POINT (-122.42394 37.806408)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1241763-01-201-1110009	1241763-01-201	1110009	Nash & Proper LLC	Nash & Proper	1744 Golden Poplar Ave	Sacramento	CA	95834	01/01/2020		01/01/2020			Po Box 340601	Sacramento	95834	CA	7220-7229	Food Services	Food Services	false	false							POINT (-121.498540985 38.653701292)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1204986-11-181-1094737	1204986-11-181	1094737	The Barrio LLC	Barrio	1609 Powell St Bldg	San Francisco	CA	94133	11/01/2018	07/15/2022	11/01/2018	07/15/2022						7220-7229	Food Services	Food Services	false	false				3	Chinatown		POINT (-122.410944 37.799478)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1154344-07-171-1073321	1154344-07-171	1073321	Teafeva LLC	Donfeva	1760 Cesar Chavez St Unit L	San Francisco	CA	94124	07/01/2017	03/31/2018	07/12/2017	03/31/2018						7220-7229	Food Services	Food Services	false	false				10	Bayview Hunters Point		POINT (-122.394915 37.750122)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1346238-11-231-1108273	1346238-11-231	1108273	Guerrilla Vision LLC	Guerrilla Vision	1288 Columbus Ave	San Francisco	CA	94133	06/01/2018		11/01/2023	11/01/2023		1288 Columbus Ave # 160	San Francisco	94133	CA	7220-7229	Food Services	Food Services	false	false				3	North Beach		POINT (-122.4180405 37.805877)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1178366-02-181-1083326	1178366-02-181	1083326	Daza Laura	Cafe El Mecato	2028 Taraval St 5	San Francisco	CA	94116	02/07/2018		02/07/2018			2028 Taraval St Apt 5	San Francisco	94116	CA	7220-7229	Food Services	Food Services	false	false				4	Sunset/Parkside	Parkside Taraval	POINT (-122.4880425 37.74276)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1059073-03-161-1028999	1059073-03-161	1028999	Jannot	Jannot	1734 Great Highway Apt 301	San Francisco	CA	94122	02/19/2016	05/31/2016	03/04/2016	05/31/2016						7220-7229	Food Services	Food Services	false	false				4	Sunset/Parkside		POINT (-122.5083015 37.754019)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1197939-08-181-1091501	1197939-08-181	1091501	Natoma Partners, LLC	Eddie's Bar Car	2241 Chestnut St	San Francisco	CA	94123	08/01/2018		08/01/2018	08/26/2019		2241 Chesnut St	San Francisco	94123	CA	7220-7229	Food Services	Food Services	false	false				2	Marina		POINT (-122.4402165 37.800036)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1219465-04-191-1100999	1219465-04-191	1100999	Hahdough LLC	Hahdough	1221 Fell St	San Francisco	CA	94117	04/22/2019		04/22/2019			509 Laguna St	San Francisco	94102	CA	7220-7229	Food Services	Food Services	false	false	H88	RETAIL BAKERIES WITH FOOD PREP	RETAIL BAKERIES WITH FOOD PREP	5	Hayes Valley		POINT (-122.4382905 37.773693)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1365302-07-241-1107650	1365302-07-241	1107650	Tre Rosso Lp	Tre Rosso Lp	2565 Third St # 308	San Francisco	CA	94107	10/15/2019		07/01/2024			1606 Stockton St	San Francisco	94133	CA	7220-7229	Food Services	Food Services	false	false				10	Potrero Hill		POINT (-122.3879895 37.756953)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1207405-12-181-1095848	1207405-12-181	1095848	Vrais Foods, Inc	Elemental Poke	71 Stevenson St	San Francisco	CA	94105	12/12/2018	02/13/2020	12/12/2018	06/30/2019						7220-7229	Food Services	Food Services	false	false				6	Financial District/South Beach		POINT (-122.4001 37.78934)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1147992-05-171-1070848	1147992-05-171	1070848	Andrea Loeffler	Francis Loeffler	826 Florida St	San Francisco	CA	94110	05/01/2017	06/15/2024	05/01/2017	10/01/2017						7220-7229	Food Services	Food Services	false	false				9	Mission		POINT (-122.410917 37.758573)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1221187-05-191-1101731	1221187-05-191	1101731	James Chan	Positive Foods	475 6th Street St 111	San Francisco	CA	94103	05/09/2019		05/09/2019			475 6th St 111 #	San Francisco	94103	CA	7220-7229	Food Services	Food Services	false	false				6	South of Market		POINT (-122.40293675 37.776398488)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1253667-06-201-1075879	1253667-06-201	1075879	Oyatsuya LLC	Oyatsuya	613 York Street	San Francisco	CA	94110	07/19/2017	09/20/2021	11/01/2019	12/13/2020						7220-7229	Food Services	Food Services	false	false				9	Mission		POINT (-122.40882 37.761453)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1203242-10-181-1093550	1203242-10-181	1093550	Anthony Juarez, Miguel Ochoa & Jose Barreto	Obj Organic	462 Chenery St	San Francisco	CA	94131	10/05/2018	10/05/2018	10/16/2018	10/05/2018						7220-7229	Food Services	Food Services	false	false				8	Glen Park		POINT (-122.4298845 37.736073)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1161679-09-171-1073385	1161679-09-171	1073385	Tacaxoy Maria	Zutuhil Azteca	1601 Mission St	San Francisc	CA	94110	07/17/2017	08/31/2022	09/20/2017	08/31/2022						7220-7229	Food Services	Food Services	false	false	H79	MOBILE FOOD FACILITY 5	MOBILE FOOD FACILITY 5	6	Mission		POINT (-122.4187785 37.772046)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1152396-06-171-1071335	1152396-06-171	1071335	Colina, Inc	Colina, Inc.	163 Second St	San Francisco	CA	94105	01/01/2017	10/22/2020	06/28/2017	07/26/2017						7220-7229	Food Services	Food Services	false	false				6	Financial District/South Beach		POINT (-122.398686 37.787427)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1165200-10-171-1078017	1165200-10-171	1078017	Carlos Martinez	Carlos Martinez (Food Deliverer)/ Yukiko Abe (Pet Sitter/Dog Walker)	83 Mcallister St Unit 406	San Francisco	CA	94102	07/01/2017	12/02/2019	07/01/2017	12/02/2019						7220-7229	Food Services	Food Services	false	false				5	Tenderloin		POINT (-122.41347 37.780926)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1125814-10-161-1060428	1125814-10-161	1060428	Jalux Americas, Inc.	Royce'/J.Sweets Sfc	865 Market St Ste A	San Francisco	CA	94103	10/28/2016	05/10/2017	10/28/2016	05/10/2017						7220-7229	Food Services	Food Services	false	false				6	South of Market		POINT (-122.407173 37.783953)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1205224-11-181-1094829	1205224-11-181	1094829	Kato And Macaspac LLC	The Spot	630 Sansome St Ste 131	San Francisco	CA	94111	11/08/2018	09/01/2021	11/09/2018	09/01/2021						7220-7229	Food Services	Food Services	false	false				3	Chinatown		POINT (-122.401647 37.79622)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1167505-11-171-1079168	1167505-11-171	1079168	Coffee Bar Ventures, LLC	Coffee Bar	433 Kearny St	San Francisco	CA	94108	09/21/2017	10/05/2018	09/21/2017	10/05/2018						7220-7229	Food Services	Food Services	false	false				3	Financial District/South Beach	Chinatown	POINT (-122.4045495 37.792134)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
